id_acidente	id_veiculo	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
D011201354	01	AU	ETO4474	M	33	SI	X	BR	7
D011201354	02	AU	EEK6330	M	41	SI	X	BR	7
D011201355	01	AU	CIB8127	M	24	SI	X	BR	8
D011201355	02	MO	DUV5548	M	22	SI	X	BR	5
D011201355	01	AU	CIB8127	M	24	SI	X	BR	8
D011201355	02	MO	DUV5548	M	22	SI	X	BR	5
D011201356	01	ON	EFV3555	M	50	SI	X	BR	3
D011201356	02	ON	DJE7623	M	52	SI	X	BR	2
D011201356	03	CM	MPZ1046	M	61	SI	X	BR	5
D011201356	01	ON	EFV3555	M	50	SI	X	BR	3
D011201356	02	ON	DJE7623	M	52	SI	X	BR	2
D011201356	03	CM	MPZ1046	M	61	SI	X	BR	5
D011201357	01	CM	EJJ7386	M	28	SI	X	BR	3
D011201357	02	CM	GUL4622	M	36	SI	X	BR	7
D011201357	01	CM	EJJ7386	M	28	SI	X	BR	3
D011201357	02	CM	GUL4622	M	36	SI	X	BR	7
D011201358	01	AU	EBO3318	M	SI	SI	X	BR	8
D011201358	02	MO	EXK5162	M	25	SI	X	BR	5
D011201358	01	AU	EBO3318	M	SI	SI	X	BR	8
D011201358	02	MO	EXK5162	M	25	SI	X	BR	5
D011201359	01	MO	EQP6853	F	43	SI	X	BR	7
D011201359	02	AU	DRD8240	M	23	SI	X	BR	3
D011201359	01	MO	EQP6853	F	43	SI	X	BR	7
D011201359	02	AU	DRD8240	M	23	SI	X	BR	3
D011201360	01	MO	EXK5055	M	22	IN	X	BR	5
D011201360	02	AU	EUE0225	M	29	SI	X	BR	3
D011201360	01	MO	EXK5055	M	22	IN	X	BR	5
D011201360	02	AU	EUE0225	M	29	SI	X	BR	3
D011201361	01	MO	EQD5242	M	26	HA	X	BR	2
D011201361	01	MO	EQD5242	M	26	HA	X	BR	2
D011201362	01	MO	EJR2223	M	22	SI	X	BR	5
D011201362	01	MO	EJR2223	M	22	SI	X	BR	5
D011201363	01	MO	DZS3314	M	32	SI	X	BR	5
D011201363	02	AU	CET8365	M	49	SI	X	BR	5
D011201363	01	MO	DZS3314	M	32	SI	X	BR	5
D011201363	02	AU	CET8365	M	49	SI	X	BR	5
D011201364	01	AU	BAL0505	M	69	SI	X	BR	3
D011201364	02	MO	EXF2416	M	50	SI	X	BR	3
D011201364	03	AU	GRN1783	M	47	SI	X	BR	3
D011201364	01	AU	BAL0505	M	69	SI	X	BR	3
D011201364	02	MO	EXF2416	M	50	SI	X	BR	3
D011201364	03	AU	GRN1783	M	47	SI	X	BR	3
D011201365	01	AU	CVB3451	M	27	SI	X	BR	3
D011201365	02	CA	ECT3582	M	33	SI	X	BR	3
D011201365	01	AU	CVB3451	M	27	SI	X	BR	3
D011201365	02	CA	ECT3582	M	33	SI	X	BR	3
D011201366	01	CM	ELM2478	M	SI	SI	X	BR	8
D011201366	02	MO	KYM1320	M	41	SI	X	BR	5
D011201366	01	CM	ELM2478	M	SI	SI	X	BR	8
D011201366	02	MO	KYM1320	M	41	SI	X	BR	5
D011201367	01	AU	DPS3466	X	SI	SI	X	BR	8
D011201367	02	MO	       	M	23	SI	X	BR	5
D011201367	01	AU	DPS3466	X	SI	SI	X	BR	8
D011201367	02	MO	       	M	23	SI	X	BR	5
D011201368	01	AU	DFX4228	M	55	SI	X	BR	7
D011201368	02	MO	DXN8782	M	29	SI	X	BR	3
D011201368	01	AU	DFX4228	M	55	SI	X	BR	7
D011201368	02	MO	DXN8782	M	29	SI	X	BR	3
D011201369	01	AU	EQF1397	M	25	SI	X	BR	5
D011201369	02	MO	DND1508	M	28	SI	X	BR	3
D011201369	01	AU	EQF1397	M	25	SI	X	BR	5
D011201369	02	MO	DND1508	M	28	SI	X	BR	3
D011201370	01	AU	CLC1173	M	31	SI	X	BR	5
D011201370	01	AU	CLC1173	M	31	SI	X	BR	5
D011201371	01	AU	DJH0884	F	SI	SI	X	BR	8
D011201371	02	MO	EXG6149	M	18	SI	X	BR	5
D011201371	01	AU	DJH0884	F	SI	SI	X	BR	8
D011201371	02	MO	EXG6149	M	18	SI	X	BR	5
D011201372	01	MO	BTW9147	M	46	SI	X	BR	8
D011201372	02	AU	EEF5120	M	35	SI	X	BR	5
D011201372	01	MO	BTW9147	M	46	SI	X	BR	8
D011201372	02	AU	EEF5120	M	35	SI	X	BR	5
D011201373	01	MO	       	M	21	SI	X	BR	5
D011201373	01	MO	       	M	21	SI	X	BR	5
D011201374	01	AU	CKK1871	X	SI	SI	X	BR	8
D011201374	01	AU	CKK1871	X	SI	SI	X	BR	8
D011201375	01	SI	       	X	SI	SI	X	BR	8
D011201375	01	SI	       	X	SI	SI	X	BR	8
D011201376	01	AU	EFT7575	M	SI	SI	X	BR	8
D011201376	02	MO	DUV4718	M	40	SI	X	BR	8
D011201376	01	AU	EFT7575	M	SI	SI	X	BR	8
D011201376	02	MO	DUV4718	M	40	SI	X	BR	8
D011201377	01	ON	ECT2419	M	48	SI	X	BR	3
D011201377	01	ON	ECT2419	M	48	SI	X	BR	3
D011201378	01	ON	DJB5671	M	32	HA	X	BR	3
D011201378	02	ON	ECT2369	M	50	SI	X	BR	3
D011201378	01	ON	DJB5671	M	32	HA	X	BR	3
D011201378	02	ON	ECT2369	M	50	SI	X	BR	3
D011201379	01	MO	       	X	SI	SI	X	BR	8
D011201379	01	MO	       	X	SI	SI	X	BR	8
D011201380	01	AU	BQP7429	M	48	SI	X	BR	3
D011201380	02	MO	EXA9036	M	21	SI	X	BR	3
D011201380	01	AU	BQP7429	M	48	SI	X	BR	3
D011201380	02	MO	EXA9036	M	21	SI	X	BR	3
D011201382	01	MO	EQP9627	M	17	IN	X	BR	5
D011201382	01	MO	EQP9627	M	17	IN	X	BR	5
D011201383	01	ON	EFV9110	M	63	SI	X	BR	3
D011201383	02	MO	DAC8292	M	19	SI	X	BR	3
D011201383	01	ON	EFV9110	M	63	SI	X	BR	3
D011201383	02	MO	DAC8292	M	19	SI	X	BR	3
D011201384	01	MO	DRZ0016	M	41	SI	X	BR	3
D011201384	01	MO	DRZ0016	M	41	SI	X	BR	3
D011201385	01	OU	EFV5272	M	34	HA	X	BR	5
D011201385	02	MO	EXC6734	M	19	SI	X	BR	3
D011201385	01	OU	EFV5272	M	34	HA	X	BR	5
D011201385	02	MO	EXC6734	M	19	SI	X	BR	3
D011201386	01	MO	EQS9565	M	24	SI	X	BR	5
D011201386	01	MO	EQS9565	M	24	SI	X	BR	5
D011201387	01	CA	EKP8441	M	45	SI	X	BR	3
D011201387	01	CA	EKP8441	M	45	SI	X	BR	3
D011201388	01	AU	GTW2618	M	42	SI	X	BR	3
D011201388	02	MO	BTV5795	M	47	SI	X	BR	3
D011201388	01	AU	GTW2618	M	42	SI	X	BR	3
D011201388	02	MO	BTV5795	M	47	SI	X	BR	3
D011201389	01	ON	       	X	SI	SI	X	BR	8
D011201389	01	ON	       	X	SI	SI	X	BR	8
D011201390	01	MO	DYW3455	M	27	SI	X	BR	3
D011201390	01	MO	DYW3455	M	27	SI	X	BR	3
D011201391	01	MO	DTL3676	M	25	SI	X	BR	3
D011201391	02	AU	GXW3955	M	43	SI	X	BR	3
D011201391	01	MO	DTL3676	M	25	SI	X	BR	3
D011201391	02	AU	GXW3955	M	43	SI	X	BR	3
D011201392	01	MO	EHA4636	M	29	SI	X	BR	3
D011201392	01	MO	EHA4636	M	29	SI	X	BR	3
D011201393	01	MO	EQP6873	M	SI	SI	X	BR	8
D011201393	01	MO	EQP6873	M	SI	SI	X	BR	8
D011201394	01	AU	BNG4906	M	65	SI	X	BR	8
D011201394	02	AU	AMF0378	F	28	SI	X	BR	7
D011201394	01	AU	BNG4906	M	65	SI	X	BR	8
D011201394	02	AU	AMF0378	F	28	SI	X	BR	7
D011201395	01	ON	       	X	SI	SI	X	BR	8
D011201395	02	MO	DOP3960	M	30	SI	X	BR	8
D011201395	01	ON	       	X	SI	SI	X	BR	8
D011201395	02	MO	DOP3960	M	30	SI	X	BR	8
D011201396	01	AU	KCL8691	M	32	HA	X	BR	5
D011201396	02	MO	EXA9196	M	28	SI	X	BR	3
D011201396	01	AU	KCL8691	M	32	HA	X	BR	5
D011201396	02	MO	EXA9196	M	28	SI	X	BR	3
D011201397	01	CA	CVN7949	M	52	SI	X	BR	2
D011201397	02	MO	EJO8307	M	21	SI	X	BR	3
D011201397	01	CA	CVN7949	M	52	SI	X	BR	2
D011201397	02	MO	EJO8307	M	21	SI	X	BR	3
D011201398	01	MO	DZU7421	M	29	SI	X	BR	3
D011201398	02	MO	EQS5887	M	20	SI	X	BR	3
D011201398	01	MO	DZU7421	M	29	SI	X	BR	3
D011201398	02	MO	EQS5887	M	20	SI	X	BR	3
D011201399	01	SI	       	X	SI	SI	X	BR	8
D011201399	01	SI	       	X	SI	SI	X	BR	8
D011201400	01	MO	EQD9032	M	24	SI	X	BR	3
D011201400	02	OU	DJB5045	M	47	SI	X	BR	8
D011201400	01	MO	EQD9032	M	24	SI	X	BR	3
D011201400	02	OU	DJB5045	M	47	SI	X	BR	8
D011201401	01	AU	CGA2800	M	36	SI	X	SA	3
D011201401	01	AU	CGA2800	M	36	SI	X	SA	3
D011201402	01	AU	CCP1131	M	51	SI	X	BR	8
D011201402	02	AU	DLU9806	M	23	SI	X	BR	5
D011201402	01	AU	CCP1131	M	51	SI	X	BR	8
D011201402	02	AU	DLU9806	M	23	SI	X	BR	5
D011201403	01	MO	EXB3809	M	35	SI	X	BR	5
D011201403	01	MO	EXB3809	M	35	SI	X	BR	5
D011201404	01	MO	EJQ9658	M	28	SI	X	BR	3
D011201404	02	MO	DZO2645	M	53	SI	X	BR	3
D011201404	01	MO	EJQ9658	M	28	SI	X	BR	3
D011201404	02	MO	DZO2645	M	53	SI	X	BR	3
D011201405	01	MO	DJI3269	M	25	SI	X	BR	5
D011201405	01	MO	DJI3269	M	25	SI	X	BR	5
D011201406	01	AU	JOH7759	M	59	SI	X	BR	3
D011201406	02	CM	BIC6737	M	37	SI	X	BR	3
D011201406	01	AU	JOH7759	M	59	SI	X	BR	3
D011201406	02	CM	BIC6737	M	37	SI	X	BR	3
D011201407	01	MO	EIE1698	M	28	SI	X	BR	5
D011201407	02	AU	       	X	SI	SI	X	BR	8
D011201407	01	MO	EIE1698	M	28	SI	X	BR	5
D011201407	02	AU	       	X	SI	SI	X	BR	8
D011201408	01	OU	CYB8238	M	34	HA	X	BR	3
D011201408	02	AU	CET8392	M	51	SI	X	BR	3
D011201408	01	OU	CYB8238	M	34	HA	X	BR	3
D011201408	02	AU	CET8392	M	51	SI	X	BR	3
D011201409	01	ON	ELW3421	X	SI	SI	X	BR	8
D011201409	01	ON	ELW3421	X	SI	SI	X	BR	8
D011201410	01	MO	MOL4348	M	23	SI	X	BR	5
D011201410	02	AU	EQL0558	F	32	SI	X	BR	5
D011201410	01	MO	MOL4348	M	23	SI	X	BR	5
D011201410	02	AU	EQL0558	F	32	SI	X	BR	5
D011201411	01	MO	EXD3006	X	SI	SI	X	BR	8
D011201411	01	MO	EXD3006	X	SI	SI	X	BR	8
D011201412	01	MO	ANM4544	M	27	SI	X	BR	6
D011201412	02	AU	DFQ7007	M	58	SI	X	BR	8
D011201412	01	MO	ANM4544	M	27	SI	X	BR	6
D011201412	02	AU	DFQ7007	M	58	SI	X	BR	8
D011201413	01	MO	DUZ6929	M	24	SI	X	BR	5
D011201413	01	MO	DUZ6929	M	24	SI	X	BR	5
D011201414	01	AU	DDT8479	M	23	SI	X	BR	3
D011201414	02	AU	CTA4934	M	49	SI	X	BR	8
D011201414	01	AU	DDT8479	M	23	SI	X	BR	3
D011201414	02	AU	CTA4934	M	49	SI	X	BR	8
D011201415	01	MO	DRY1944	M	32	SI	X	BR	5
D011201415	02	AU	BRF6231	M	35	SI	X	BR	5
D011201415	01	MO	DRY1944	M	32	SI	X	BR	5
D011201415	02	AU	BRF6231	M	35	SI	X	BR	5
D011201416	01	AU	CMK8061	M	20	SI	X	BR	7
D011201416	01	AU	CMK8061	M	20	SI	X	BR	7
D011201417	01	OU	ECT7621	M	22	HA	X	BR	3
D011201417	02	AU	EQC3258	M	33	SI	X	BR	3
D011201417	01	OU	ECT7621	M	22	HA	X	BR	3
D011201417	02	AU	EQC3258	M	33	SI	X	BR	3
D011201418	01	MC	CXA7860	M	67	SI	X	BR	3
D011201418	02	MO	DCP8883	M	23	SI	X	BR	5
D011201418	01	MC	CXA7860	M	67	SI	X	BR	3
D011201418	02	MO	DCP8883	M	23	SI	X	BR	5
D011201419	01	AU	EUN4086	M	75	SI	X	BR	2
D011201419	02	MO	BRW7746	M	18	IN	X	SA	5
D011201419	01	AU	EUN4086	M	75	SI	X	BR	2
D011201419	02	MO	BRW7746	M	18	IN	X	SA	5
D011201420	01	MO	ECQ5405	M	33	SI	X	BR	3
D011201420	01	MO	ECQ5405	M	33	SI	X	BR	3
D011201421	01	AU	DVC2304	M	36	SI	X	BR	3
D011201421	02	MO	EQE7543	M	20	SI	X	BR	3
D011201421	01	AU	DVC2304	M	36	SI	X	BR	3
D011201421	02	MO	EQE7543	M	20	SI	X	BR	3
D011201422	01	MO	CMI5281	M	42	SI	X	BR	8
D011201422	01	MO	CMI5281	M	42	SI	X	BR	8
D011201423	01	AU	CSE3020	M	70	SI	X	BR	2
D011201423	02	MO	EXD9477	M	26	SI	X	BR	3
D011201423	01	AU	CSE3020	M	70	SI	X	BR	2
D011201423	02	MO	EXD9477	M	26	SI	X	BR	3
D011201424	01	MO	DOF9452	M	35	SI	X	BR	5
D011201424	02	MO	ESE0877	X	SI	SI	X	BR	8
D011201424	01	MO	DOF9452	M	35	SI	X	BR	5
D011201424	02	MO	ESE0877	X	SI	SI	X	BR	8
D011201425	01	MO	DGM0361	X	SI	SI	X	BR	8
D011201425	01	MO	DGM0361	X	SI	SI	X	BR	8
D011201426	01	CA	CSN4265	M	37	SI	X	BR	2
D011201426	02	AU	BRO8328	M	38	SI	X	BR	3
D011201426	01	CA	CSN4265	M	37	SI	X	BR	2
D011201426	02	AU	BRO8328	M	38	SI	X	BR	3
D011201427	01	SI	       	X	SI	SI	X	BR	8
D011201427	02	MO	       	M	29	SI	X	BR	5
D011201427	01	SI	       	X	SI	SI	X	BR	8
D011201427	02	MO	       	M	29	SI	X	BR	5
D011201428	01	SI	       	X	SI	SI	X	BR	8
D011201428	01	SI	       	X	SI	SI	X	BR	8
D011201429	01	AU	AOH6626	F	26	HA	X	BR	7
D011201429	02	MO	EFE7829	M	30	HA	X	BR	3
D011201429	01	AU	AOH6626	F	26	HA	X	BR	7
D011201429	02	MO	EFE7829	M	30	HA	X	BR	3
D011201430	01	MO	EXF4888	M	33	IN	X	BR	5
D011201430	01	MO	EXF4888	M	33	IN	X	BR	5
D011201431	01	AU	EUU5769	M	19	SI	X	BR	5
D011201431	02	AU	DUA1257	M	51	SI	X	BR	7
D011201431	03	AU	CYL1905	M	39	SI	X	BR	5
D011201431	01	AU	EUU5769	M	19	SI	X	BR	5
D011201431	02	AU	DUA1257	M	51	SI	X	BR	7
D011201431	03	AU	CYL1905	M	39	SI	X	BR	5
D011201432	01	AU	CAM4043	M	31	SI	X	BR	5
D011201432	02	MO	DCJ7034	M	42	SI	X	BR	3
D011201432	01	AU	CAM4043	M	31	SI	X	BR	5
D011201432	02	MO	DCJ7034	M	42	SI	X	BR	3
D011201434	01	ON	       	X	SI	SI	X	BR	8
D011201434	01	ON	       	X	SI	SI	X	BR	8
D011201435	01	AU	EMX9739	M	37	SI	X	BR	2
D011201435	02	AU	EEL6047	M	40	SI	X	BR	4
D011201435	01	AU	EMX9739	M	37	SI	X	BR	2
D011201435	02	AU	EEL6047	M	40	SI	X	BR	4
D011201436	01	CM	CEE0923	X	SI	SI	X	BR	8
D011201436	02	MO	EHM8140	M	33	IN	X	BR	5
D011201436	01	CM	CEE0923	X	SI	SI	X	BR	8
D011201436	02	MO	EHM8140	M	33	IN	X	BR	5
D011201437	01	AU	AOS1470	F	30	SI	X	BR	7
D011201437	01	AU	AOS1470	F	30	SI	X	BR	7
D011201438	01	AU	DIV3904	M	SI	SI	X	BR	8
D011201438	02	MO	EJQ1581	M	26	HA	X	BR	5
D011201438	01	AU	DIV3904	M	SI	SI	X	BR	8
D011201438	02	MO	EJQ1581	M	26	HA	X	BR	5
D011201439	01	ON	       	M	SI	SI	X	BR	8
D011201439	01	ON	       	M	SI	SI	X	BR	8
D011201440	01	MO	ESE0962	M	21	HA	X	BR	3
D011201440	02	AU	DOT4733	M	41	SI	X	BR	3
D011201440	01	MO	ESE0962	M	21	HA	X	BR	3
D011201440	02	AU	DOT4733	M	41	SI	X	BR	3
D011201441	01	MO	       	F	23	SI	X	BR	3
D011201441	01	MO	       	F	23	SI	X	BR	3
D011201442	01	AU	COF8347	M	29	SI	X	BR	5
D011201442	01	AU	COF8347	M	29	SI	X	BR	5
D011201443	01	AU	CRN5291	F	24	SI	X	BR	5
D011201443	02	AU	DUI0675	M	32	SI	X	BR	5
D011201443	01	AU	CRN5291	F	24	SI	X	BR	5
D011201443	02	AU	DUI0675	M	32	SI	X	BR	5
D011201444	01	MO	EHZ1687	M	21	SI	X	BR	3
D011201444	01	MO	EHZ1687	M	21	SI	X	BR	3
D011201445	01	AU	OMA2097	M	35	SI	X	BR	5
D011201445	02	AU	CCG8630	M	SI	SI	X	BR	8
D011201445	01	AU	OMA2097	M	35	SI	X	BR	5
D011201445	02	AU	CCG8630	M	SI	SI	X	BR	8
D011201446	01	AU	ERF2211	M	40	SI	X	BR	3
D011201446	02	AU	DBQ0704	M	34	SI	X	BR	3
D011201446	03	CM	BUH3354	M	21	SI	X	BR	5
D011201446	01	AU	ERF2211	M	40	SI	X	BR	3
D011201446	02	AU	DBQ0704	M	34	SI	X	BR	3
D011201446	03	CM	BUH3354	M	21	SI	X	BR	5
D011201447	01	AU	DNJ3111	M	37	SI	X	BR	3
D011201447	02	AU	CYH8396	M	27	SI	X	BR	5
D011201447	01	AU	DNJ3111	M	37	SI	X	BR	3
D011201447	02	AU	CYH8396	M	27	SI	X	BR	5
D011201448	01	AU	DZR3192	M	24	SI	X	BR	5
D011201448	02	AU	DBU7138	F	44	SI	X	BR	7
D011201448	01	AU	DZR3192	M	24	SI	X	BR	5
D011201448	02	AU	DBU7138	F	44	SI	X	BR	7
D011201449	01	MO	EXB3130	M	22	SI	X	BR	4
D011201449	02	MO	MUJ5740	M	21	SI	X	BR	4
D011201449	01	MO	EXB3130	M	22	SI	X	BR	4
D011201449	02	MO	MUJ5740	M	21	SI	X	BR	4
D011201450	01	AU	HJU0925	F	SI	SI	X	BR	8
D011201450	02	MO	DUV3721	F	25	SI	X	BR	5
D011201450	01	AU	HJU0925	F	SI	SI	X	BR	8
D011201450	02	MO	DUV3721	F	25	SI	X	BR	5
D011201451	01	MO	EJN0585	M	34	SI	X	BR	5
D011201451	01	MO	EJN0585	M	34	SI	X	BR	5
D011201452	01	AU	KKP9008	M	23	SI	X	BR	3
D011201452	01	AU	KKP9008	M	23	SI	X	BR	3
D011201453	01	MO	DCP0603	M	33	SI	X	BR	8
D011201453	01	MO	DCP0603	M	33	SI	X	BR	8
D011201454	01	SI	       	X	SI	SI	X	BR	8
D011201454	01	SI	       	X	SI	SI	X	BR	8
D011201455	01	MO	EII7059	M	43	SI	X	BR	3
D011201455	01	MO	EII7059	M	43	SI	X	BR	3
D011201456	01	OU	ELW5047	M	SI	HA	X	BR	8
D011201456	02	SI	       	X	SI	SI	X	BR	8
D011201456	01	OU	ELW5047	M	SI	HA	X	BR	8
D011201456	02	SI	       	X	SI	SI	X	BR	8
D011201457	01	AU	DFO8521	F	66	SI	X	BR	3
D011201457	01	AU	DFO8521	F	66	SI	X	BR	3
D011201458	01	SI	       	X	35	SI	X	SA	5
D011201458	01	SI	       	X	35	SI	X	SA	5
D011201459	01	AU	DWT1198	F	26	HA	X	BR	7
D011201459	02	AU	ABJ5246	M	SI	SI	X	BR	8
D011201459	01	AU	DWT1198	F	26	HA	X	BR	7
D011201459	02	AU	ABJ5246	M	SI	SI	X	BR	8
D011201460	01	MO	DYX0096	M	31	HA	X	BR	5
D011201460	02	AU	       	X	SI	SI	X	BR	8
D011201460	01	MO	DYX0096	M	31	HA	X	BR	5
D011201460	02	AU	       	X	SI	SI	X	BR	8
D011201461	01	MO	EFK1421	M	36	SI	X	BR	5
D011201461	02	AU	DSF6458	F	SI	SI	X	BR	8
D011201461	01	MO	EFK1421	M	36	SI	X	BR	5
D011201461	02	AU	DSF6458	F	SI	SI	X	BR	8
D011201462	01	SI	       	X	SI	SI	X	BR	8
D011201462	01	SI	       	X	SI	SI	X	BR	8
D011201463	01	MO	EIE9840	M	33	SI	X	BR	3
D011201463	02	AU	COT8106	M	50	SI	X	BR	4
D011201463	01	MO	EIE9840	M	33	SI	X	BR	3
D011201463	02	AU	COT8106	M	50	SI	X	BR	4
D011201464	01	AU	EQT3164	M	28	SI	X	BR	7
D011201464	02	MO	       	M	18	IN	X	BR	5
D011201464	01	AU	EQT3164	M	28	SI	X	BR	7
D011201464	02	MO	       	M	18	IN	X	BR	5
D011201465	01	MO	EGY8937	M	29	HA	X	BR	5
D011201465	02	CM	CJD5530	F	24	HA	X	BR	7
D011201465	01	MO	EGY8937	M	29	HA	X	BR	5
D011201465	02	CM	CJD5530	F	24	HA	X	BR	7
D011201466	01	AU	CLF3313	M	43	SI	X	BR	5
D011201466	01	AU	CLF3313	M	43	SI	X	BR	5
D011201467	01	MO	EXG6219	M	33	IN	X	BR	3
D011201467	02	AU	CSQ4718	M	70	SI	X	BR	5
D011201467	01	MO	EXG6219	M	33	IN	X	BR	3
D011201467	02	AU	CSQ4718	M	70	SI	X	BR	5
D011201468	01	OU	EZL8680	M	38	HA	X	BR	3
D011201468	01	OU	EZL8680	M	38	HA	X	BR	3
D011201469	01	MO	EQE8796	M	27	HA	X	BR	7
D011201469	02	AU	HPL1284	M	56	SI	X	BR	5
D011201469	01	MO	EQE8796	M	27	HA	X	BR	7
D011201469	02	AU	HPL1284	M	56	SI	X	BR	5
D011201470	01	MO	DYV9317	M	24	HA	X	BR	4
D011201470	02	AU	DHV3004	F	58	HA	X	BR	5
D011201470	01	MO	DYV9317	M	24	HA	X	BR	4
D011201470	02	AU	DHV3004	F	58	HA	X	BR	5
D011201471	01	BI	       	M	60	NE	X	BR	2
D011201471	02	AU	EMS2442	F	SI	SI	X	BR	8
D011201471	01	BI	       	M	60	NE	X	BR	2
D011201471	02	AU	EMS2442	F	SI	SI	X	BR	8
D011201473	01	ON	ELW1428	M	26	HA	X	BR	5
D011201473	01	ON	ELW1428	M	26	HA	X	BR	5
D011201474	01	AU	EBR5652	M	28	HA	X	BR	5
D011201474	02	AU	COM6197	M	35	IN	X	BR	5
D011201474	01	AU	EBR5652	M	28	HA	X	BR	5
D011201474	02	AU	COM6197	M	35	IN	X	BR	5
D011201476	01	AU	DUB0078	M	37	SI	X	BR	5
D011201476	02	MO	DGT7703	M	23	SI	X	BR	3
D011201476	01	AU	DUB0078	M	37	SI	X	BR	5
D011201476	02	MO	DGT7703	M	23	SI	X	BR	3
D011201477	01	MO	HLS9375	M	33	HA	X	BR	3
D011201477	01	MO	HLS9375	M	33	HA	X	BR	3
D011201478	01	MC	DTE8817	M	26	SI	X	BR	5
D011201478	01	MC	DTE8817	M	26	SI	X	BR	5
D011201479	01	AU	DRK9906	X	SI	SI	X	BR	8
D011201479	02	AU	EMX4185	X	SI	SI	X	BR	8
D011201479	01	AU	DRK9906	X	SI	SI	X	BR	8
D011201479	02	AU	EMX4185	X	SI	SI	X	BR	8
D011201480	01	MO	CMV3259	M	41	SI	X	BR	3
D011201480	02	MO	DYW3953	M	22	SI	X	BR	3
D011201480	01	MO	CMV3259	M	41	SI	X	BR	3
D011201480	02	MO	DYW3953	M	22	SI	X	BR	3
D011201481	01	ON	DTE5548	M	23	HA	X	BR	5
D011201481	01	ON	DTE5548	M	23	HA	X	BR	5
D011201482	01	MO	EJM3424	M	34	SI	X	BR	5
D011201482	01	MO	EJM3424	M	34	SI	X	BR	5
D011201483	01	AU	JTC6824	M	20	SI	X	BR	5
D011201483	01	AU	JTC6824	M	20	SI	X	BR	5
D011201484	01	MO	DZN1360	M	17	IN	X	BR	3
D011201484	02	AU	DON5358	M	20	SI	X	BR	5
D011201484	01	MO	DZN1360	M	17	IN	X	BR	3
D011201484	02	AU	DON5358	M	20	SI	X	BR	5
D011201485	01	AU	KKV8437	M	30	SI	X	BR	5
D011201485	02	MO	DJJ8302	M	40	SI	X	BR	8
D011201485	01	AU	KKV8437	M	30	SI	X	BR	5
D011201485	02	MO	DJJ8302	M	40	SI	X	BR	8
D011201486	01	AU	EEI8747	M	44	SI	X	BR	6
D011201486	02	AU	AUM4723	M	29	SI	X	BR	7
D011201486	01	AU	EEI8747	M	44	SI	X	BR	6
D011201486	02	AU	AUM4723	M	29	SI	X	BR	7
D011201487	01	AU	JDZ9196	M	44	SI	X	BR	3
D011201487	02	AU	DJE7027	M	51	SI	X	BR	5
D011201487	01	AU	JDZ9196	M	44	SI	X	BR	3
D011201487	02	AU	DJE7027	M	51	SI	X	BR	5
D011201488	01	AU	DRL6168	M	33	IN	X	BR	2
D011201488	02	AU	CRK6536	M	25	HA	X	BR	5
D011201488	01	AU	DRL6168	M	33	IN	X	BR	2
D011201488	02	AU	CRK6536	M	25	HA	X	BR	5
D011201489	01	AU	ELM2198	F	50	SI	X	BR	8
D011201489	02	MO	EXA2447	M	30	SI	X	BR	5
D011201489	01	AU	ELM2198	F	50	SI	X	BR	8
D011201489	02	MO	EXA2447	M	30	SI	X	BR	5
D011201490	01	AU	EET8621	M	30	SI	X	BR	8
D011201490	02	MO	HKM8906	M	47	IN	X	BR	8
D011201490	01	AU	EET8621	M	30	SI	X	BR	8
D011201490	02	MO	HKM8906	M	47	IN	X	BR	8
D011201491	01	AU	CMU2686	M	49	SI	X	BR	7
D011201491	02	MO	DOK9347	M	37	SI	X	BR	3
D011201491	01	AU	CMU2686	M	49	SI	X	BR	7
D011201491	02	MO	DOK9347	M	37	SI	X	BR	3
D011201492	01	ON	DTA7327	M	53	SI	X	BR	5
D011201492	01	ON	DTA7327	M	53	SI	X	BR	5
D011201493	01	AU	BGA7269	M	42	SI	X	BR	5
D011201493	02	AU	HNW8419	X	SI	SI	X	BR	8
D011201493	01	AU	BGA7269	M	42	SI	X	BR	5
D011201493	02	AU	HNW8419	X	SI	SI	X	BR	8
D011201494	01	AU	CYW3988	M	26	IN	X	BR	5
D011201494	02	MO	CTY7075	M	22	IN	X	BR	3
D011201494	01	AU	CYW3988	M	26	IN	X	BR	5
D011201494	02	MO	CTY7075	M	22	IN	X	BR	3
D011201495	01	AU	CHW7897	M	25	SI	X	BR	5
D011201495	02	MO	EQD6779	M	19	IN	X	BR	3
D011201495	01	AU	CHW7897	M	25	SI	X	BR	5
D011201495	02	MO	EQD6779	M	19	IN	X	BR	3
D011201496	01	ON	DAJ4730	M	60	HA	X	BR	3
D011201496	02	AU	DQJ0546	F	30	IN	X	BR	2
D011201496	03	AU	DOM3862	M	33	HA	X	BR	5
D011201496	01	ON	DAJ4730	M	60	HA	X	BR	3
D011201496	02	AU	DQJ0546	F	30	IN	X	BR	2
D011201496	03	AU	DOM3862	M	33	HA	X	BR	5
D011201497	01	MO	DOB4519	M	21	SI	X	BR	4
D011201497	02	MO	       	M	17	IN	X	BR	3
D011201497	01	MO	DOB4519	M	21	SI	X	BR	4
D011201497	02	MO	       	M	17	IN	X	BR	3
D011201498	01	OU	DTA9498	M	41	HA	X	BR	3
D011201498	01	OU	DTA9498	M	41	HA	X	BR	3
